super_opeid,female,par_mean,k_mean,name,region,state,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,enrollment_norm,price_norm,grad_norm,sat_norm,female_norm,netprice_norm
3527,0.41534391,84102.00521,40601.72005,Tusculum College,3,TN,37743,6,Selective private,2,1,0,4,1973.7285,3029.0637,0,0,1844,1682,22670,,0.339100346,0.392857143,934,,17415,0.2775,40000,,7072701,3085098,0.002178649,0.098039217,0.002904866,0.023238925,1.9704434,81.280785,1.9704434,0.24630542,0,6.6502461,7.8817735,0,0.007724995,0.432149727,0.325473549,0.25106383,0.413404752,0.434801016
1050,0.57844388,66053.22195,43675.60571,Tuskegee University,3,AL,36088,6,Selective private,2,1,0,4,9453.2734,11172.302,1,0,2584,2826,19570,10084,0.438442211,0.495061728,920,900,27806,0.64889997,37100,,34858570,23714882,0,0.97040939,0.000405351,0.01337657,3.3573141,18.465229,6.9544363,0,5.2757792,48.441246,17.266188,0.23980816,0.01092393,0.370030458,0.4268637,0.234042553,0.577045684,0.679203124
3648,0.52616048,73820.2925,35554.50973,Tyler Junior College,3,TX,75701,9,Two-year (public and private not-for-profit),1,2,1,999,2059.1829,2375.2104,0,0,11308,8319,3762,1280,0.154467894,0.123046875,,,7030,,30400,999.35449,31562041,18424700,0.010337781,0.19858156,0.054213248,0.005769924,5.4794521,9.2729187,36.354057,7.6923075,3.8988407,22.128557,12.328767,2.8451002,0.048636778,0.053262264,0.137034243,,0.524588873,0.190540032
2880,0.50482094,79104.46184,32853.25658,Ulster County Community College,1,NY,12484,9,Two-year (public and private not-for-profit),1,2,1,999,2827.0583,3796.429,0,0,3615,2671,4942,5052,0.248344371,0.241735537,,,2095,,30600,1061.5463,13780966,8005333,0.017970797,0.046798952,0.03968551,0.001497567,2.5139666,17.039106,9.2178774,56.703911,5.5865917,3.9106145,2.5139666,2.5139666,0.015380825,0.076907663,0.232846317,,0.503178555,0.074466083
3222,0.49463415,68024.21336,32455.296,Umpqua Community College,4,OR,97470,9,Two-year (public and private not-for-profit),1,2,1,999,4216.8999,4502.8604,0,0,2183,1386,4065,1638,0.153594771,0.237288136,,,7559,,27300,2254.0564,12073984,9531426,0.007215007,0.003607504,0.025252525,0.01010101,0,14.244186,23.83721,43.604652,1.1627907,7.5581398,0,9.5930233,0.009190453,0.059333921,0.136143117,,0.492957978,0.202982407
1988,,62249.84375,40160.5026,"Union College of Barbourville, KY",3,KY,40906,6,Selective private,2,1,0,5,4493.3291,4400.957,0,0,818,893,22980,11120,0.341772152,0.357142857,,970,16073,0.25839999,32500,,5314116,3611951.5,0.006269592,0.10188088,0.018808777,0.042319749,8.5106382,33.333332,0,2.8368795,0.70921987,8.5106382,46.099293,0,0.003289715,0.438361654,0.328200444,,,0.403236429
2889,0.49793389,290078.2197,83839.20732,"Union College of Schenectady, NY",1,NY,12308,4,Highly selective private,2,1,0,2,11536.949,18118.9,0,0,2246,2439,48384,24963,0.880357143,0.835314092,,1225,12111,0.62720001,61800,,38749902,26210470,0.043314502,0.041902073,0.038135592,0.035781544,13.090909,1.0909091,0,11.636364,0,30.727272,43.454544,0,0.009462795,0.947419045,0.87789028,,0.496268663,0.310047982
2643,0.55283582,76545.98843,37671.34696,Union County College,1,NJ,7016,9,Two-year (public and private not-for-profit),1,2,1,999,2441.6082,3267.4822,0,0,11969,8655,8400,3717,0.06785878,0.058779201,,,3511,,32300,261.76917,40839549,20381218,0.041478913,0.19641826,0.19861352,0.040323511,0.14164306,22.096317,41.218132,26.912182,4.1076488,3.3994334,2.1246459,0,0.051494205,0.146200705,0.048639374,,0.551352688,0.107771192
3528,0.63349915,107919,44968.5612,Union University,3,TN,38305,6,Selective private,2,1,0,3,4509.7529,9130.5459,0,0,2829,2373,28200,11920,0.636363636,0.548780488,1195,1045,18354,0.2588,37400,,33798050,9688820,0.006160164,0.056981519,0.004106776,0.01899384,9,22.75,16,2,12.25,8.25,29.75,0,0.011983037,0.542962488,0.628865979,0.568389058,0.632283559,0.456886819
25593,0.74391991,35004.68341,22615.28372,United Education Institute,4,CA,90255,11,Two-year for-profit,3,2,0,999,3198.8018,7196.8428,0,0,2732,1765,,,0.700412841,,,,22648,,25500,,37827000,7703838,0.052124646,0.16883853,0.60906518,0.026628895,0,16.24041,53.836319,0,0,29.923273,0,0,0.011563717,,0.694235786,,0.743070556,0.557884091
11189,0.013761468,52691.84635,25725.34766,United Talmudical Seminary,1,NY,11211,8,Nonselective four-year private,2,1,0,999,1694.6727,3026.6838,0,0,1814,1640,13530,5000,0.432506887,0.987068966,,,4768,,13400,,5230683,3952951.75,0,0,0.002027027,0.012162162,0,0,0,0,100,0,0,0,0.007595309,0.248998076,0.420805998,,0.010490362,0.137336532
21005,0.025148606,80284.12966,35313.87434,"Universal Technical Institute of Orlando, FL",3,FL,32837,11,Two-year for-profit,3,2,0,999,4166.4106,4095.2688,0,0,7173,2357,,,0.613674308,0.939137697,,,20203.547,,33800,,12109643.8,3415000,0.008236844,0.023885095,0.054383814,0.006986028,0,0,0,0,0,0,0,100,0.030761649,,0.60570883,,0.021915268,0.500389195
8221,0.020585906,75764.7293,43138.19658,"Universal Technical Institute of Rancho Cucamonga, CA",4,CA,91730,11,Two-year for-profit,3,2,0,999,3015.6245,4515.8208,0,0,8739,3709,,,0.572609884,0.820300974,,,18916.189,,43400,,12860303.41,6993500,0.025818506,0.016636772,0.12159926,0,0,0,0,0,0,0,0,100,0.037531287,,0.563797717,,0.017337435,0.470109817
25590,0.15024631,98070.98624,46035.19773,University Of Advancing Computer Technology,4,AZ,85283,10,Four-year for-profit,3,1,0,999,3518.6558,4489.3228,0,0,959,931,19810,9240,0.244897959,0.374193548,,,28050,,42900,,4379283,3232360,0.025945947,0.039999999,0.14378378,0.015135136,0,0,0,0,0,100,0,0,0.003899242,0.374839692,0.229328845,,0.14742789,0.684942139
3123,0.50390828,86014.02292,42518.20112,University Of Akron ,2,OH,44325,5,Selective public,1,1,1,5,4258.2373,6975.6982,0,0,22497,22878,9887.9111,4415.8794,0.42454955,0.416458853,1050,,14857.858,0.035100002,34800,2570.2043,181650012,101090992,0.018398283,0.14185944,0.008701199,0.009257754,5.6835637,22.96467,11.904762,3.7250383,12.058372,16.628263,26.382488,0.65284181,0.097005538,0.176016173,0.412684592,0.392097264,0.502262868,0.374655612
1051,0.54905641,152857.9703,56930.88765,University Of Alabama,3,AL,35487,5,Selective public,1,1,1,4,5788.3608,8556.168,0,1,29440,19277,9826,3014,0.666516449,0.627623231,1120,1095,17206,0.43450001,42400,16166.646,270367454,114105968,0.010510511,0.14499281,0.008617313,0.02441572,7.8240561,36.278709,7.395874,4.0093422,4.0482678,12.339432,28.104321,0,0.127019328,0.174775569,0.6596405,0.477203647,0.547560743,0.42988522
1052,0.6029126,92744.63791,45752.64606,University Of Alabama At Birmingham,3,AL,35294,5,Selective public,1,1,1,4,10198.58,14633.45,0,0,11502,14951,7510,3363,0.537063953,0.376585366,1135,,12361,0.1327,40300,15626.47,258981688,173492320,0.028554834,0.28612912,0.01006679,0.033104248,5.6338029,19.142126,19.014084,0.19206145,6.4020486,16.581306,33.034569,0,0.049475418,0.128366464,0.52751888,0.495440729,0.601595561,0.315928121
1055,0.49869043,104579.6738,48798.27596,University Of Alabama In Huntsville,3,AL,35899,5,Selective public,1,1,1,4,4170.2168,6943.6772,0,0,5696,6563,9158,3284,0.483530962,0.365853659,1185,1120.5,14652,0.1938,46600,6423.7124,54238497,29301748,0.03659004,0.14348659,0.018582376,0.040996168,8.9153042,23.922733,16.939079,0.1485884,0,40.861813,9.2124805,0,0.024376748,0.161389869,0.472882116,0.556231003,0.497027712,0.369813717
21,0.53270841,97328.11398,40188.2656,University Of Alaska System,4,AK,99508,5,Selective public,1,1,1,5,3948.8057,7565.6382,0,0,27485,26237,6362.1802,2905.22,0.317426629,0.390924956,,,6919.4736,,40654.879,24083.129,217742979.7,101811648.5,0.03535831,0.033398356,0.03116408,0.024044074,5.5178652,18.498417,12.709182,18.000904,7.4626865,12.075984,18.588873,7.1460876,0.118568088,0.105365907,0.303352951,,0.531158521,0.18794039
1108,0.50233305,134244.4676,62654.7534,University Of Arkansas,3,AR,72701,5,Selective public,1,1,1,3,5705.0313,7055.6313,0,1,21009,15346,8210,3575,0.600973236,0.455841766,1120,1155,8801,0.41420001,43600,15422.476,165440890,89428496,0.028635418,0.064149737,0.014397697,0.031674933,6.6172576,25.039703,4.7644258,4.6585493,3.5468502,32.927475,22.445738,0,0.090573085,0.142393395,0.59274588,0.477203647,0.500682413,0.232194938
1110,0.54043865,70232.27161,31162.99199,University Of Arkansas At Fort Smith,3,AR,72913,7,Nonselective four-year public,1,1,1,999,1892.4421,3710.3469,0,0,7170,5286,4727,1590,0.263986014,,,,6429,0.42640001,29900,1059.8146,27484944,11655398,0.033863034,0.038403329,0.017026106,0.003026863,0,13.636364,11.515152,45.656567,0.80808079,11.818181,0,16.565657,0.03074868,0.072599391,0.248810468,,0.5389144,0.176404177
1101,0.59017074,78417.40625,37124.98828,University Of Arkansas At Little Rock,3,AR,72204,5,Selective public,1,1,1,5,3293.2683,5005.7041,0,0,9970,10968,7432,2907,0.243842365,0.221418234,980,995,9026,0.47260001,34800,677.52899,62678456,37408008,0.020765424,0.30121937,0.015574068,0.025473863,7.4034333,22.532188,16.309013,10.085837,6.6523609,14.055794,22.961372,0,0.042852758,0.126803463,0.228251486,0.306990881,0.588811439,0.237487064
1085,0.53527606,68064.34399,36509.73388,University Of Arkansas At Monticello,3,AR,71656,5,Selective public,1,1,1,5,3535.7227,4872.7188,0,0,3706,2323,6082,2680,0.263888889,0.267699115,,,9686,,33600,704.32544,18659321,9213124,0.005620609,0.22669789,0.013114754,0.001405152,4.2483664,24.836601,4.2483659,14.705882,2.6143792,20.915033,28.431374,0,0.015774207,0.099751523,0.24871134,,0.533734687,0.253010631
1086,0.51620114,47103.45137,30620.71294,University Of Arkansas At Pine Bluff,3,AR,71601,5,Selective public,1,1,1,4,3785.2739,5963.0933,1,0,2521,3042,5956,3090,0.25826972,0.274782609,836.5,,7140,0.72299999,27400,255.54372,17291657,11468761,0.002050581,0.94190019,0.001708818,0.016404647,7.2886295,30.612246,4.373178,7.5801749,12.827988,18.367348,18.950438,0,0.010651588,0.097226675,0.242976312,0.132522796,0.5145965,0.193127293
20735,0.59115046,54978.69719,26019.45857,University Of Arkansas Community College At Batesville,3,AR,72503,9,Two-year (public and private not-for-profit),1,2,1,999,2040.6157,3757.5073,0,0,1353,1024,2562,1066,0.258302583,0.286821705,,,2526,,23900,,5465362,2385801,0.005859375,0.03125,0.009765625,0.001953125,0,20.218578,60.655739,4.9180326,0,0,0,14.207651,0.005602459,0.029216095,0.243009853,,0.589794409,0.084603443
5732,0.56074768,52763.41117,26721.88272,University Of Arkansas Community College At Hope,3,AR,71801,9,Two-year (public and private not-for-profit),1,2,1,999,2468.5386,3004.7715,0,0,1460,1176,2431,1056,0.233050847,0.257142857,,,8096,,23000,,4144902,3134220,0.00340136,0.23809524,0.032312926,0,0,23.834196,22.279793,20.725389,3.6269431,0,0,29.533678,0.006065008,0.026591055,0.217237463,,0.55929079,0.215612946
5245,0.54274082,67613.96346,29103.58742,University Of Arkansas Community College At Morrilton,3,AR,72110,9,Two-year (public and private not-for-profit),1,2,1,999,2227.1958,2626.8359,0,0,2149,1142,3635,1510,0.275605214,0.377833753,965,,5940,0.41620001,25600,,5662170,2993887,0.007005254,0.089316987,0.014886165,0.00525394,4.1237111,28.865978,19.072165,12.886598,0,16.494844,0,18.556702,0.009043475,0.050717377,0.260669239,0.288753799,0.541224206,0.164902625
1416,0.619403,71392.89323,39847.14063,University Of Bridgeport,1,CT,6604,6,Selective private,2,1,0,5,5983.9912,5387.5332,0,0,2835,2973,29920,15012,0.280966767,0.422413793,900,890,21387,0.36149999,40600,,26244000,13914269,0.056382146,0.15661708,0.072826937,0.41268599,2.5,27.5,17.5,27,10,4.5,11,0,0.012008974,0.577428663,0.26614134,0.209726444,0.618140655,0.528224668
1312,0.53369856,194452.1916,93578.78177,"University Of California, Berkeley",4,CA,94720,3,Highly selective public,1,1,1,2,10990.717,18635.861,0,1,25951,31277,12972,4047,0.910317085,0.835524551,1370,1320,8506,0.81999999,62700,,628106000,399971008,0.4017109,0.043213688,0.096481174,0.037128493,12.400713,4.7981844,0.59977305,15.188848,3.0961258,35.289349,28.627007,0,0.111936782,0.237816608,0.908467953,0.781155015,0.532151955,0.225256374
1313,0.58041376,158390.0813,72099.31766,"University Of California, Davis",4,CA,95616,5,Selective public,1,1,1,3,12399.929,20427.428,0,0,26533,26094,13896,4072,0.813271293,0.782102273,1205,1175,9573,0.54790002,57100,,631287000,346246016,0.34559545,0.027074751,0.097115949,0.014910731,10.749255,1.1281396,0.19157088,10.515112,1.0217113,48.616432,27.777777,0,0.114452701,0.256332158,0.809421217,0.580547112,0.579022098,0.250352808
1314,0.52984691,121501.6514,68174.46898,"University Of California, Irvine",4,CA,92697,3,Highly selective public,1,1,1,2,13446.128,18460.789,0,0,23530,20211,13179,3969,0.858450275,0.762201114,1160,1160,8096,0.57609999,55800,,489853000,286744000,0.53806323,0.019910004,0.1094742,0.021389386,14.367126,0,0,12.927415,0,32.813438,39.892021,0,0.101471078,0.241964572,0.855531724,0.525835866,0.52828753,0.215612946
1315,0.56020278,171784.8011,82856.58801,"University Of California, Los Angeles",4,CA,90095,2,Other elite schools (public and private),1,1,1,1,17767.654,38861.684,0,0,28674,36890,12705,3701,0.90311267,0.845509296,1325,1280,8883,0.78009999,59200,,1425639000,726198016,0.37147656,0.042701211,0.13989845,0.02790772,15.73955,3.8102894,0.064308681,9.7266884,0,23.778135,46.881031,0,0.123707998,0.232466335,0.901114993,0.726443769,0.558744083,0.234123624
1316,0.55040181,102472.0094,59668.70069,"University Of California, Riverside",4,CA,92521,5,Selective public,1,1,1,4,7716.1206,9961.1396,0,0,18621,13015,13407,3856,0.661713051,0.661723164,1130,1065,7651,0.38,48700,,205275000,102929000,0.4098461,0.056400839,0.20986359,0.017488632,10.874439,22.365471,1.0089686,17.320627,0,23.710762,24.71973,0,0.080250036,0.246533344,0.654738062,0.489361702,0.548910605,0.205146298
1317,0.53971821,176468.6574,79191.14699,"University Of California, San Diego",4,CA,92093,3,Highly selective public,1,1,1,2,13465.316,23669.365,0,0,23805,20197,13427,3848,0.858005313,0.812243374,1310,1270,8861,0.625,59600,,619412000,284385984,0.3642095,0.013457808,0.099963628,0.012245392,8.0453262,4.0226631,0,8.6402264,0,43.201134,36.090652,0,0.102659871,0.246934113,0.855077588,0.708206687,0.538191571,0.233606172
1320,0.56352043,192472.4304,71105.52185,"University Of California, Santa Barbara",4,CA,93106,3,Highly selective public,1,1,1,2,6745.1636,10640.534,0,0,19362,19962,13865,3832,0.806989123,0.710450346,1235,1195,9546,0.55559999,52000,,226912000,149320000,0.14186338,0.02565857,0.13781503,0.011460828,22.615623,11.70613,0,8.0327511,4.1602125,15.689312,37.795971,0,0.083453293,0.255710965,0.803009517,0.617021277,0.562072737,0.249717753
1321,0.56711745,182158.5702,53540.24453,"University Of California, Santa Cruz",4,CA,95064,5,Selective public,1,1,1,3,8268.7139,8182.6016,0,0,15695,12144,13397,4250,0.726692564,0.668020305,1130,1145,9989,0.40090001,44600,,138762000,102394000,0.14934537,0.020857789,0.12713318,0.010383748,21.8972,3.5102382,0,19.097366,0.62682825,20.727121,34.141243,0,0.067601274,0.246332959,0.721057359,0.489361702,0.565681687,0.26013736
1092,0.59309882,90314.91667,44487.09674,University Of Central Arkansas,3,AR,72035,5,Selective public,1,1,1,3,3825.9619,5630.29,0,0,9754,8481,7889,3402,0.420306296,0.367097213,1005,,8003,0.1003,37100,1207.1628,60539972,34684448,0.01191273,0.14415741,0.011511177,0.028376389,7.8613691,26.458158,23.75317,2.2823329,0.5071851,6.7624683,32.375317,0,0.041919015,0.135961045,0.408353849,0.337386018,0.591749231,0.213425534
3954,0.54534453,119866.2629,53496.86398,University Of Central Florida,3,FL,32816,5,Selective public,1,1,1,3,3476.1355,4381.188,0,0,51333,33713,6368,2386,0.672440945,0.497091896,1185,1120,11134,0.51059997,43000,1939.6252,258008183,118197352,0.048527539,0.076879516,0.10880645,0.01706074,6.461978,22.973938,11.370939,9.1038914,8.3363085,11.6387,30.114244,0,0.221660247,0.105482526,0.66568715,0.556231003,0.543836552,0.287068398
2454,0.53526109,94226.19986,42963.37951,University Of Central Missouri,2,MO,64093,5,Selective public,1,1,1,4,4576.4512,6058.2588,0,0,9974,10936,7265,3210,0.535764376,0.462590507,,,11830,0.1917,36600,118.72733,61783482,54681692,0.010491803,0.048087433,0.012459016,0.03377049,6.7436204,24.665857,3.6452005,1.4580802,12.029161,16.464155,31.409477,3.5844471,0.04287005,0.123457038,0.526192508,,0.533719667,0.303438705
3152,0.58657479,92411.64676,44236.08017,University Of Central Oklahoma,3,OK,73034,5,Selective public,1,1,1,4,2532.3557,4734.5239,0,0,15218,14099,5807,1936,0.356225572,0.28296146,,,8572,0.1602,38400,41.250584,76735303,37326460,0.029431721,0.072603904,0.027480915,0.099830367,6.7721205,29.362333,4.5971332,12.605042,3.8062284,10.133465,30.746416,1.9772615,0.065539258,0.094240943,0.342951873,,0.585203562,0.226808731
3818,0.63966483,92598.34907,46538.68721,University Of Charleston,3,WV,25304,6,Selective private,2,1,0,4,3734.2273,8450.7764,0,0,1386,1096,18800,13200,0.458064516,0.439613527,984,975,20368,0.30950001,42000,,9537965,3808907.5,0.003864734,0.044444446,0.007729468,0.047342993,4.9327354,13.452915,41.255604,12.107623,4.0358744,10.762332,13.452915,0,0.005745114,0.354600834,0.446890589,0.311854103,0.638469689,0.504257221
1774,0.50837195,284501.3159,92628.02125,University Of Chicago ,2,IL,60637,1,Ivy Plus,2,1,0,1,36128.734,60602.469,0,0,5703,12531,48252,25239,0.926754048,0.891615542,1517.5,1400,8112,0.91189998,62800,,888497098,426987456,0.17989022,0.042914171,0.068363272,0.066117764,17.154812,0,0,4.3933053,4.0794978,29.184101,45.188286,0,0.024407008,0.944773966,0.925243822,0.960486322,0.506741343,0.215989275
3125,0.49907199,106978.3692,45505.09555,University Of Cincinnati,2,OH,45221,5,Selective public,1,1,1,4,6523.312,7547.6841,0,0,31948,33180,9645.2344,4964.7734,0.636312057,0.490345937,1165,1060,14500.565,0.26750001,39400,33327.172,301372380,219865504,0.025235139,0.13511635,0.009841953,0.007885651,14.771207,21.327269,11.29248,4.6829009,7.3053255,24.511641,15.841584,0.26759434,0.137861123,0.171153302,0.628813337,0.531914894,0.497410537,0.366251882
26,0.51252341,274593.0041,60883.52901,University Of Colorado System,4,CO,80309,5,Selective public,1,1,1,3,4771.0576,12817.367,0,0,48326,49755,9537.6387,3071.1389,0.575218282,0.566076364,1136.2921,1165,11813.776,0.14849794,53648.348,7114.6196,301497273.6,162719815,0.067123838,0.026558535,0.070961647,0.02418481,14.131591,18.948488,1.291597,4.2242818,0,25.528034,35.876007,0,0.208661332,0.168997249,0.566459896,0.497011672,0.510906572,0.303057108
1417,0.54140127,140206.5862,67043.86178,University Of Connecticut,1,CT,6269,3,Highly selective public,1,1,1,2,8415.4512,18343.697,0,1,22595,22935,12288.227,5444.8438,0.751828261,0.632222222,1192.2876,1114.6174,11218.562,0.48217809,53900,12170.087,445599913,255929792,0.059405081,0.050182141,0.049146317,0.010648364,8.5948544,17.698614,6.1916881,8.2273111,0,14.814816,24.2013,0,0.09742918,0.22411484,0.746711318,0.565091307,0.539880213,0.289057343
3651,0.59691912,151581.2045,48719.75214,University Of Dallas,3,TX,75062,6,Selective private,2,1,0,3,5660.5645,7274.8447,0,0,1380,3738,34430,15288,0.660220994,0.629482072,1200,1210,19807,0.098899998,45200,,18922034,18014234,0.06583333,0.014166667,0.1275,0.033333335,33.476395,0,0,0,6.0085835,14.16309,46.351933,0,0.005719177,0.66780218,0.653215241,0.574468085,0.595582202,0.491062188
3127,0.5189178,212071.4412,68792.80351,University Of Dayton,2,OH,45469,6,Selective private,2,1,0,3,5728.7114,9050.4521,0,0,7978,10318,37230,16070,0.76744186,0.762395364,1145,1145,21408,0.47029999,52300,,97113000,55720392,0.011067525,0.034743626,0.020033622,0.008265621,8.5734367,21.995783,3.3028812,2.1784961,2.6001406,26.001406,35.347855,0,0.034241571,0.723909907,0.762646847,0.507598784,0.517322171,0.5287186
1431,0.59043479,175413.3678,67544.9878,University Of Delaware,3,DE,19716,5,Selective public,1,1,1,3,8487.3203,15208.215,0,1,18487,19072,12342,5004,0.81718925,0.722796353,1190,1160,9409,0.35319999,54300,,320241374,206056144,0.024518933,0.059528243,0.025263811,0.009497207,10.284858,24.947527,4.9475265,5.1874061,0,19.280359,35.352325,0,0.079670769,0.225192369,0.813419956,0.56231003,0.589076365,0.246495437
